"ID","CÓDIGO IES","NOMBRE IES","AÑO","SEMESTRE","TIPO DE INSCRIPCION","PROGRAMA CONSECUTIVO","PROGRAMA","SEXO BIOLOGICO","COD DANE","DEPARTAMENTO","MUNICIPIO","PAIS","ZONA RESIDENCIA"
1,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
2,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
3,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
4,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
5,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
6,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
7,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
8,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
9,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
10,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
11,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
12,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
13,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
14,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
15,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
16,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
17,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
18,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
19,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
20,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
21,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
22,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
23,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
24,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
25,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
26,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
27,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
28,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
29,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
30,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
31,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
32,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
33,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
34,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
35,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
36,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
37,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
38,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
39,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
40,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
41,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
42,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
43,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
44,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
45,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
46,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
47,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
48,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
49,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
50,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
51,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
52,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
53,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
54,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
55,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
56,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
57,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
58,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
59,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
60,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
61,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
62,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
63,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
64,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
65,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
66,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
67,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
68,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
69,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
70,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
71,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
72,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
73,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
74,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
75,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Itagüí","Colombia","Urbana"
76,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
77,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
78,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
79,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
80,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
81,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
82,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
83,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
84,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
85,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
86,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
87,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
88,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
89,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
90,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
91,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
92,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
93,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
94,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
95,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Huila","Neiva","Colombia","Urbana"
96,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
97,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Bello","Colombia","Urbana"
98,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
99,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
100,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
101,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","San Carlos","Colombia","Urbana"
102,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
103,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
104,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
105,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
106,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Itagüí","Colombia","Urbana"
107,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
108,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","San Luís","Colombia","Urbana"
109,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Itagüí","Colombia","Urbana"
110,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
111,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
112,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
113,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
114,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
115,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
116,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
117,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
118,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
119,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
120,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
121,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Antiguo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
122,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Sabaneta","Colombia","Urbana"
123,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
124,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
125,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
126,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
127,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reingreso",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
128,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Reintegro",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
129,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
130,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
131,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Santa Rosa de Osos","Colombia","Urbana"
132,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Sabaneta","Colombia","Urbana"
133,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
134,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
135,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
136,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
137,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
138,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
139,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Femenino",5001,"Antioquia","Medellín","Colombia","Urbana"
140,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Medellín","Colombia","Urbana"
141,2110,"COLEGIO MAYOR DE ANTIOQUIA",2025,2,"Nuevo",3707,"PLANEACION Y DESARROLLO SOCIAL","Masculino",5001,"Antioquia","Bello","Colombia","Urbana"
